customer_id,Recency,Frequency,Monetary,age,gender,shopping_mall,payment_method,category,is_churn,gender_code,shopping_mall_code,payment_method_code,category_code
C492896,18,6,14403.0,34,Female,Cevahir AVM,Credit Card,Books,0,0,0,1,0
C493024,240,8,15180.0,54,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C493379,15,19,29885.0,28,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C493908,7,3,20708.0,25,Female,Metrocity,Cash,Shoes,1,0,6,0,4
C494212,84,10,17019.0,46,Female,Metropol AVM,Debit Card,Clothing,0,0,7,2,1
C494452,306,3,2550.0,23,Female,Mall of Istanbul,Cash,Clothing,1,0,5,0,1
C494880,169,3,1150.0,28,Female,Metropol AVM,Cash,Food & Beverage,0,0,7,0,3
C494925,149,5,19199.0,45,Male,Zorlu Center,Credit Card,Food & Beverage,1,1,9,1,3
C494959,138,2,15657.0,40,Female,Viaport Outlet,Credit Card,Cosmetics,1,0,8,1,2
C495089,153,7,8889.0,39,Female,Mall of Istanbul,Cash,Souvenir,0,0,5,0,5
C495599,7,9,12921.0,49,Female,Metrocity,Debit Card,Clothing,0,0,6,2,1
C495683,175,2,22203.0,60,Female,Mall of Istanbul,Credit Card,Shoes,1,0,5,1,4
C495959,142,1,130.0,34,Female,Istinye Park,Cash,Food & Beverage,1,0,3,0,3
C496180,195,7,45470.0,30,Female,Istinye Park,Cash,Clothing,1,0,3,0,1
C496355,28,24,47426.0,48,Female,Forum Istanbul,Credit Card,Clothing,0,0,2,1,1
C496518,687,1,366.0,47,Female,Kanyon,Cash,Cosmetics,0,0,4,0,2
C497169,20,32,89175.0,37,Male,Metrocity,Credit Card,Clothing,0,1,6,1,1
C497260,100,12,43984.0,23,Male,Mall of Istanbul,Credit Card,Clothing,0,1,5,1,1
C497813,245,1,4200.0,20,Male,Emaar Square Mall,Credit Card,Technology,1,1,1,1,6
C499413,26,16,29391.0,31,Female,Metropol AVM,Credit Card,Clothing,0,0,7,1,1
C499723,178,2,6000.0,18,Male,Kanyon,Credit Card,Clothing,1,1,4,1,1
C500333,64,33,75933.0,36,Female,Metropol AVM,Cash,Clothing,0,0,7,0,1
C500414,22,6,5284.0,47,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C501134,87,17,48722.0,54,Male,Kanyon,Debit Card,Cosmetics,0,1,4,2,2
C501135,37,18,57355.0,42,Female,Mall of Istanbul,Credit Card,Cosmetics,0,0,5,1,2
C501748,77,2,1220.0,31,Female,Cevahir AVM,Debit Card,Clothing,1,0,0,2,1
C502529,15,12,55422.0,54,Male,Istinye Park,Cash,Clothing,0,1,3,0,1
C502748,10,18,54351.0,64,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C502795,577,2,5100.0,26,Female,Istinye Park,Cash,Clothing,1,0,3,0,1
C503254,304,2,979.0,57,Male,Metropol AVM,Cash,Food & Beverage,1,1,7,0,3
C503514,297,3,2946.0,39,Female,Mall of Istanbul,Cash,Clothing,1,0,5,0,1
C503636,1,10,24355.0,27,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C503683,51,12,15922.0,60,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C503742,2,16,26288.0,24,Female,Metrocity,Debit Card,Clothing,0,0,6,2,1
C504334,6,4,9650.0,65,Female,Istinye Park,Cash,Clothing,1,0,3,0,1
C504505,9,18,49391.0,37,Male,Kanyon,Debit Card,Clothing,0,1,4,2,1
C505401,6,20,53536.0,60,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C505712,28,21,50872.0,38,Female,Metropol AVM,Cash,Clothing,0,0,7,0,1
C505924,13,7,37590.0,19,Female,Kanyon,Cash,Toys,0,0,4,0,7
C506406,40,4,27037.0,46,Female,Mall of Istanbul,Credit Card,Food & Beverage,0,0,5,1,3
C506420,27,16,16781.0,37,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C506591,38,17,29261.0,36,Male,Emaar Square Mall,Cash,Food & Beverage,0,1,1,0,3
C506756,151,6,27310.0,41,Male,Cevahir AVM,Cash,Technology,0,1,0,0,6
C506881,125,9,23715.0,32,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C506925,3,22,42218.0,41,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C507211,259,6,8620.0,32,Female,Mall of Istanbul,Debit Card,Clothing,0,0,5,2,1
C507217,132,14,33551.0,62,Female,Metropol AVM,Cash,Clothing,0,0,7,0,1
C507398,137,10,11533.0,34,Female,Cevahir AVM,Credit Card,Cosmetics,0,0,0,1,2
C507476,46,27,59626.0,41,Female,Metrocity,Debit Card,Clothing,0,0,6,2,1
C507525,336,1,2700.0,64,Male,Kanyon,Debit Card,Clothing,1,1,4,2,1
C507924,12,17,52304.0,43,Female,Metrocity,Cash,Food & Beverage,0,0,6,0,3
C508048,118,13,27609.0,43,Male,Metrocity,Debit Card,Clothing,0,1,6,2,1
C508511,408,1,300.0,69,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C508610,14,6,7605.0,22,Male,Metrocity,Credit Card,Clothing,0,1,6,1,1
C508655,225,2,10200.0,28,Male,Metrocity,Cash,Clothing,1,1,6,0,1
C509914,7,9,40134.0,19,Male,Zorlu Center,Debit Card,Clothing,1,1,9,2,1
C510560,35,10,28433.0,30,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C511001,198,2,5095.0,44,Male,Metropol AVM,Cash,Clothing,1,1,7,0,1
C511810,79,3,708.0,53,Female,Cevahir AVM,Cash,Clothing,1,0,0,0,1
C512039,175,3,19210.0,60,Female,Forum Istanbul,Cash,Food & Beverage,1,0,2,0,3
C512056,6,23,40096.0,52,Female,Istinye Park,Debit Card,Clothing,0,0,3,2,1
C513040,80,7,8237.0,24,Female,Mall of Istanbul,Cash,Food & Beverage,0,0,5,0,3
C513145,52,20,46896.0,52,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C513430,21,7,8018.0,66,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C513532,2,14,43120.0,37,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C513747,51,19,64322.0,31,Female,Mall of Istanbul,Credit Card,Clothing,1,0,5,1,1
C514446,172,2,734.0,18,Female,Mall of Istanbul,Cash,Cosmetics,0,0,5,0,2
C514533,409,2,5727.0,65,Female,Istinye Park,Credit Card,Shoes,1,0,3,1,4
C514676,100,5,5591.0,45,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C514743,162,2,246.0,56,Male,Kanyon,Credit Card,Cosmetics,1,1,4,1,2
C515154,578,1,572.0,41,Male,Istinye Park,Cash,Toys,0,1,3,0,7
C515191,199,10,22065.0,20,Male,Mall of Istanbul,Cash,Clothing,0,1,5,0,1
C515323,70,5,3894.0,28,Female,Forum Istanbul,Cash,Food & Beverage,0,0,2,0,3
C515929,455,2,12300.0,67,Female,Metrocity,Cash,Clothing,1,0,6,0,1
C516048,95,24,51119.0,30,Female,Kanyon,Cash,Food & Beverage,0,0,4,0,3
C516083,62,7,33695.0,54,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C516529,127,5,5580.0,52,Female,Mall of Istanbul,Cash,Food & Beverage,1,0,5,0,3
C517302,79,20,58324.0,37,Female,Istinye Park,Credit Card,Clothing,0,0,3,1,1
C517454,16,7,9468.0,31,Female,Emaar Square Mall,Credit Card,Clothing,0,0,1,1,1
C517934,32,34,65529.0,34,Female,Istinye Park,Cash,Clothing,0,0,3,0,1
C518141,3,23,26437.0,55,Female,Metrocity,Credit Card,Food & Beverage,0,0,6,1,3
C518276,13,33,62774.0,30,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C518542,7,18,48067.0,31,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C518580,19,10,56851.0,59,Female,Istinye Park,Cash,Clothing,1,0,3,0,1
C518633,121,3,4820.0,39,Female,Kanyon,Credit Card,Food & Beverage,1,0,4,1,3
C519095,18,12,45848.0,30,Female,Forum Istanbul,Credit Card,Clothing,0,0,2,1,1
C519692,158,5,28619.0,36,Female,Kanyon,Credit Card,Shoes,0,0,4,1,4
C519854,38,29,76766.0,21,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C519988,14,18,30793.0,47,Female,Viaport Outlet,Cash,Clothing,0,0,8,0,1
C520062,130,8,14672.0,30,Female,Forum Istanbul,Credit Card,Cosmetics,0,0,2,1,2
C520145,56,16,29778.0,36,Female,Metropol AVM,Debit Card,Clothing,0,0,7,2,1
C520193,174,10,35989.0,20,Female,Istinye Park,Cash,Clothing,0,0,3,0,1
C520835,495,1,1015.0,62,Male,Metrocity,Credit Card,Cosmetics,0,1,6,1,2
C521406,1,22,32273.0,55,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C521635,378,2,3000.0,24,Female,Metrocity,Debit Card,Clothing,0,0,6,2,1
C521636,39,14,48852.0,61,Male,Mall of Istanbul,Cash,Clothing,0,1,5,0,1
C521953,37,20,49413.0,53,Female,Metropol AVM,Cash,Clothing,0,0,7,0,1
C522283,199,3,3919.0,19,Female,Mall of Istanbul,Cash,Toys,1,0,5,0,7
C522627,57,6,10531.0,31,Female,Kanyon,Credit Card,Books,1,0,4,1,0
C522903,89,10,16326.0,44,Female,Zorlu Center,Credit Card,Cosmetics,0,0,9,1,2
C522925,3,36,110364.0,37,Female,Istinye Park,Debit Card,Clothing,0,0,3,2,1
C522955,182,13,34096.0,46,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C523046,76,21,47258.0,27,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C523188,112,3,10209.0,63,Male,Kanyon,Cash,Shoes,1,1,4,0,4
C524063,621,1,7500.0,19,Female,Zorlu Center,Debit Card,Clothing,1,0,9,2,1
C524751,48,6,20978.0,34,Female,Kanyon,Credit Card,Cosmetics,0,0,4,1,2
C525108,340,1,652.0,37,Female,Viaport Outlet,Credit Card,Cosmetics,1,0,8,1,2
C525176,70,20,54365.0,38,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C525585,119,1,295.0,63,Female,Kanyon,Cash,Souvenir,0,0,4,0,5
C526046,86,22,68456.0,40,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C526385,96,4,15000.0,63,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C526505,331,1,300.0,51,Female,Istinye Park,Credit Card,Clothing,1,0,3,1,1
C526513,40,25,55572.0,22,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C526683,136,1,15005.0,36,Male,Emaar Square Mall,Debit Card,Shoes,1,1,1,2,4
C527266,10,5,9005.0,69,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C527293,422,1,41.0,50,Female,Metrocity,Cash,Cosmetics,0,0,6,0,2
C527372,31,10,47580.0,45,Male,Emaar Square Mall,Cash,Shoes,0,1,1,0,4
C527645,14,6,4958.0,24,Female,Mall of Istanbul,Cash,Cosmetics,0,0,5,0,2
C527696,153,6,14263.0,52,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C527820,38,9,14224.0,26,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C528132,134,8,28485.0,23,Female,Kanyon,Debit Card,Books,0,0,4,2,0
C528214,350,4,6210.0,66,Female,Zorlu Center,Credit Card,Clothing,1,0,9,1,1
C528383,1,29,65587.0,46,Female,Istinye Park,Cash,Clothing,0,0,3,0,1
C528477,648,1,48.0,31,Female,Viaport Outlet,Cash,Food & Beverage,1,0,8,0,3
C529064,15,7,9796.0,54,Male,Metropol AVM,Cash,Clothing,0,1,7,0,1
C529144,225,2,5044.0,58,Female,Mall of Istanbul,Cash,Books,1,0,5,0,0
C529445,415,3,540.0,62,Male,Zorlu Center,Cash,Books,1,1,9,0,0
C530012,170,2,577.0,56,Female,Istinye Park,Cash,Food & Beverage,0,0,3,0,3
C530876,13,16,47937.0,23,Male,Istinye Park,Cash,Clothing,1,1,3,0,1
C531727,614,1,2700.0,38,Female,Metrocity,Debit Card,Clothing,1,0,6,2,1
C531826,39,22,62290.0,46,Male,Viaport Outlet,Credit Card,Clothing,0,1,8,1,1
C531846,131,2,5400.0,66,Male,Mall of Istanbul,Credit Card,Clothing,1,1,5,1,1
C532506,15,3,4925.0,55,Female,Mall of Istanbul,Cash,Clothing,1,0,5,0,1
C533415,185,3,7505.0,42,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C533861,90,5,7851.0,67,Male,Istinye Park,Credit Card,Clothing,0,1,3,1,1
C534744,66,20,47521.0,62,Female,Mall of Istanbul,Cash,Clothing,1,0,5,0,1
C534785,81,9,49605.0,27,Female,Cevahir AVM,Debit Card,Clothing,1,0,0,2,1
C534822,466,1,162.0,18,Male,Metrocity,Debit Card,Cosmetics,0,1,6,2,2
C535560,8,13,37891.0,68,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C535699,107,1,48.0,27,Male,Mall of Istanbul,Cash,Food & Beverage,1,1,5,0,3
C535763,12,26,78108.0,21,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C535770,3,27,77177.0,28,Female,Metropol AVM,Credit Card,Clothing,0,0,7,1,1
C535778,120,15,32016.0,46,Male,Metropol AVM,Cash,Clothing,0,1,7,0,1
C536006,4,25,63129.0,20,Male,Kanyon,Debit Card,Clothing,0,1,4,2,1
C536173,88,20,74937.0,54,Male,Istinye Park,Credit Card,Clothing,0,1,3,1,1
C536930,415,2,3900.0,36,Female,Metrocity,Credit Card,Clothing,1,0,6,1,1
C537147,10,2,5423.0,20,Male,Cevahir AVM,Credit Card,Food & Beverage,0,1,0,1,3
C537585,528,2,2505.0,62,Male,Mall of Istanbul,Cash,Shoes,1,1,5,0,4
C538434,2,5,10537.0,19,Female,Mall of Istanbul,Debit Card,Shoes,1,0,5,2,4
C538763,583,1,572.0,57,Male,Kanyon,Credit Card,Toys,0,1,4,1,7
C538826,72,14,20764.0,54,Female,Metrocity,Credit Card,Cosmetics,0,0,6,1,2
C539454,54,29,55823.0,63,Female,Istinye Park,Cash,Clothing,0,0,3,0,1
C539540,57,19,36983.0,20,Male,Kanyon,Debit Card,Cosmetics,0,1,4,2,2
C539624,49,3,12952.0,29,Female,Istinye Park,Credit Card,Clothing,1,0,3,1,1
C539908,14,14,10126.0,37,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C539982,14,8,31904.0,40,Male,Metrocity,Credit Card,Clothing,1,1,6,1,1
C540345,10,23,101398.0,19,Female,Cevahir AVM,Cash,Clothing,0,0,0,0,1
C540364,7,26,57246.0,46,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C541093,20,16,33697.0,67,Male,Metrocity,Debit Card,Clothing,0,1,6,2,1
C541256,350,3,1398.0,20,Female,Kanyon,Debit Card,Clothing,1,0,4,2,1
C541821,11,19,35725.0,66,Male,Mall of Istanbul,Credit Card,Clothing,0,1,5,1,1
C542052,209,3,22239.0,45,Male,Istinye Park,Credit Card,Shoes,1,1,3,1,4
C542618,32,8,37349.0,66,Male,Kanyon,Cash,Clothing,1,1,4,0,1
C543203,59,6,13600.0,22,Male,Kanyon,Debit Card,Clothing,1,1,4,2,1
C543231,31,22,71619.0,22,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C543514,18,25,44003.0,22,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C543775,497,1,15005.0,37,Male,Viaport Outlet,Debit Card,Shoes,1,1,8,2,4
C544526,23,20,50252.0,24,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C544702,246,3,12352.0,27,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C544777,307,3,12341.0,66,Male,Mall of Istanbul,Cash,Clothing,1,1,5,0,1
C545086,60,16,27273.0,66,Female,Emaar Square Mall,Credit Card,Clothing,1,0,1,1,1
C545134,32,2,1260.0,65,Female,Mall of Istanbul,Cash,Books,0,0,5,0,0
C545185,67,3,6135.0,33,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C545317,125,4,1813.0,69,Female,Emaar Square Mall,Cash,Toys,0,0,1,0,7
C545424,13,10,43545.0,66,Male,Viaport Outlet,Credit Card,Food & Beverage,0,1,8,1,3
C545889,78,16,44857.0,44,Male,Istinye Park,Credit Card,Clothing,0,1,3,1,1
C546637,22,28,44041.0,47,Male,Mall of Istanbul,Debit Card,Clothing,0,1,5,2,1
C546656,414,1,1015.0,20,Female,Metrocity,Debit Card,Cosmetics,1,0,6,2,2
C546778,199,1,144.0,68,Female,Metrocity,Credit Card,Toys,1,0,6,1,7
C546863,66,1,1200.0,68,Male,Metrocity,Credit Card,Clothing,1,1,6,1,1
C546873,69,7,5435.0,54,Female,Zorlu Center,Cash,Books,1,0,9,0,0
C547040,39,3,3254.0,49,Female,Metropol AVM,Credit Card,Clothing,1,0,7,1,1
C547062,85,17,64431.0,53,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C547805,168,3,3071.0,57,Female,Emaar Square Mall,Debit Card,Clothing,1,0,1,2,1
C548197,483,2,1495.0,58,Male,Mall of Istanbul,Cash,Shoes,1,1,5,0,4
C549085,6,9,32872.0,29,Female,Viaport Outlet,Credit Card,Clothing,1,0,8,1,1
C549218,362,1,2700.0,39,Male,Metrocity,Credit Card,Clothing,1,1,6,1,1
C549519,100,10,27060.0,40,Male,Mall of Istanbul,Cash,Clothing,0,1,5,0,1
C549558,8,11,26140.0,18,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C549795,672,1,2700.0,25,Female,Mall of Istanbul,Debit Card,Clothing,1,0,5,2,1
C550294,34,8,44850.0,58,Female,Mall of Istanbul,Cash,Clothing,1,0,5,0,1
C550300,25,13,20248.0,35,Male,Metropol AVM,Cash,Clothing,0,1,7,0,1
C550308,14,13,48896.0,65,Male,Metrocity,Cash,Clothing,0,1,6,0,1
C550618,81,15,27670.0,49,Male,Mall of Istanbul,Credit Card,Clothing,0,1,5,1,1
C550664,249,2,5044.0,55,Female,Zorlu Center,Credit Card,Books,1,0,9,1,0
C550819,585,2,430.0,43,Female,Kanyon,Debit Card,Clothing,1,0,4,2,1
C550829,351,5,20076.0,54,Male,Metropol AVM,Debit Card,Clothing,1,1,7,2,1
C551161,322,2,501.0,55,Male,Metrocity,Debit Card,Books,1,1,6,2,0
C551173,111,5,5680.0,40,Female,Metrocity,Credit Card,Food & Beverage,0,0,6,1,3
C551477,260,1,5403.0,18,Female,Istinye Park,Cash,Shoes,1,0,3,0,4
C551678,8,25,78429.0,60,Male,Forum Istanbul,Credit Card,Clothing,0,1,2,1,1
C551919,234,2,3295.0,33,Male,Kanyon,Credit Card,Shoes,1,1,4,1,4
C553095,45,10,24932.0,33,Male,Metrocity,Debit Card,Clothing,1,1,6,2,1
C553400,57,16,23115.0,65,Female,Metropol AVM,Credit Card,Clothing,0,0,7,1,1
C554216,31,38,127818.0,51,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C554361,273,1,7500.0,57,Male,Istinye Park,Debit Card,Clothing,1,1,3,2,1
C554988,51,14,27572.0,47,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C555197,667,1,324.0,28,Female,Viaport Outlet,Debit Card,Toys,1,0,8,2,7
C555395,37,3,5449.0,25,Female,Mall of Istanbul,Cash,Cosmetics,1,0,5,0,2
C555437,5,22,99011.0,18,Male,Mall of Istanbul,Cash,Clothing,0,1,5,0,1
C555573,29,28,73004.0,68,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C555978,18,6,26085.0,33,Female,Cevahir AVM,Debit Card,Clothing,1,0,0,2,1
C555990,7,25,80686.0,54,Female,Emaar Square Mall,Cash,Clothing,0,0,1,0,1
C556156,142,13,17922.0,56,Male,Metrocity,Credit Card,Clothing,1,1,6,1,1
C556188,46,8,4828.0,62,Male,Cevahir AVM,Cash,Clothing,1,1,0,0,1
C557245,298,6,23572.0,25,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C557513,299,4,1373.0,47,Female,Forum Istanbul,Cash,Cosmetics,1,0,2,0,2
C557732,55,1,36.0,48,Male,Forum Istanbul,Debit Card,Toys,1,1,2,2,7
C557881,17,14,33237.0,65,Female,Emaar Square Mall,Cash,Cosmetics,0,0,1,0,2
C557932,10,18,25539.0,32,Male,Forum Istanbul,Debit Card,Clothing,0,1,2,2,1
C558011,598,1,7500.0,62,Female,Istinye Park,Credit Card,Clothing,1,0,3,1,1
C558098,11,15,17978.0,50,Male,Zorlu Center,Credit Card,Clothing,0,1,9,1,1
C558224,50,10,21691.0,66,Female,Metrocity,Credit Card,Clothing,0,0,6,1,1
C558478,367,1,41.0,58,Female,Metrocity,Cash,Cosmetics,1,0,6,0,2
C558962,558,1,130.0,37,Male,Kanyon,Debit Card,Food & Beverage,1,1,4,2,3
C559087,457,2,1335.0,39,Female,Cevahir AVM,Credit Card,Books,1,0,0,1,0
C559515,57,15,57363.0,21,Female,Mall of Istanbul,Credit Card,Clothing,0,0,5,1,1
C559554,32,1,4800.0,52,Male,Metrocity,Credit Card,Clothing,1,1,6,1,1
C559704,20,14,19977.0,61,Male,Viaport Outlet,Credit Card,Clothing,0,1,8,1,1
C560234,201,5,16962.0,19,Male,Kanyon,Cash,Clothing,0,1,4,0,1
C560404,192,6,26251.0,38,Male,Mall of Istanbul,Credit Card,Shoes,1,1,5,1,4
C560407,472,2,1395.0,67,Male,Metropol AVM,Cash,Books,1,1,7,0,0
C560513,35,27,59086.0,65,Female,Metrocity,Cash,Cosmetics,0,0,6,0,2
C561298,18,11,56827.0,55,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C561313,587,1,600.0,36,Female,Istinye Park,Cash,Shoes,1,0,3,0,4
C561451,5,21,35415.0,21,Female,Emaar Square Mall,Credit Card,Clothing,0,0,1,1,1
C561613,34,2,4820.0,44,Male,Kanyon,Credit Card,Clothing,1,1,4,1,1
C561919,446,3,10569.0,29,Female,Mall of Istanbul,Cash,Clothing,0,0,5,0,1
C562818,287,1,60.0,31,Female,Mall of Istanbul,Debit Card,Books,1,0,5,2,0
C562855,272,1,15005.0,36,Female,Kanyon,Cash,Shoes,1,0,4,0,4
C562945,243,1,162.0,43,Male,Kanyon,Credit Card,Cosmetics,0,1,4,1,2
C563661,125,1,324.0,39,Male,Zorlu Center,Cash,Toys,0,1,9,0,7
C563801,90,11,20260.0,27,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C565544,144,14,56462.0,47,Female,Metropol AVM,Debit Card,Clothing,0,0,7,2,1
C565663,270,2,2741.0,51,Male,Mall of Istanbul,Cash,Clothing,1,1,5,0,1
C565787,73,4,18445.0,26,Female,Istinye Park,Cash,Clothing,1,0,3,0,1
C565845,34,14,53663.0,59,Female,Istinye Park,Credit Card,Shoes,1,0,3,1,4
C565996,590,2,15249.0,47,Female,Mall of Istanbul,Credit Card,Books,0,0,5,1,0
C566039,31,19,60788.0,67,Female,Metropol AVM,Credit Card,Clothing,0,0,7,1,1
C566545,5,23,54761.0,34,Female,Kanyon,Cash,Clothing,0,0,4,0,1
C566721,9,17,42186.0,24,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C566756,429,2,26262.0,56,Female,Viaport Outlet,Cash,Souvenir,1,0,8,0,5
C566816,243,1,366.0,54,Female,Zorlu Center,Debit Card,Cosmetics,1,0,9,2,2
C567108,321,2,1145.0,63,Female,Istinye Park,Credit Card,Cosmetics,0,0,3,1,2
C567374,627,1,15005.0,59,Female,Mall of Istanbul,Cash,Shoes,1,0,5,0,4
C568047,260,4,2004.0,42,Female,Kanyon,Cash,Food & Beverage,0,0,4,0,3
C568057,166,8,45025.0,69,Female,Viaport Outlet,Debit Card,Toys,0,0,8,2,7
C568125,173,3,5148.0,47,Male,Forum Istanbul,Cash,Clothing,1,1,2,0,1
C568154,30,5,33306.0,60,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C568323,209,1,2700.0,27,Female,Istinye Park,Cash,Clothing,1,0,3,0,1
C568511,68,19,67079.0,62,Female,Kanyon,Credit Card,Clothing,0,0,4,1,1
C568642,14,8,11747.0,66,Female,Mall of Istanbul,Credit Card,Clothing,1,0,5,1,1
C568782,82,8,4675.0,22,Male,Metrocity,Cash,Clothing,1,1,6,0,1
C568826,68,2,12304.0,42,Female,Metrocity,Credit Card,Clothing,1,0,6,1,1
C569098,63,16,51349.0,40,Female,Emaar Square Mall,Cash,Clothing,0,0,1,0,1
C569156,208,1,41.0,19,Female,Metrocity,Cash,Cosmetics,1,0,6,0,2
C569182,5,26,58549.0,33,Female,Zorlu Center,Cash,Clothing,0,0,9,0,1
C569399,118,1,4800.0,61,Male,Forum Istanbul,Cash,Clothing,0,1,2,0,1
C569420,24,24,63230.0,67,Male,Istinye Park,Credit Card,Clothing,0,1,3,1,1
C569428,60,16,46992.0,55,Female,Emaar Square Mall,Cash,Clothing,0,0,1,0,1
C569733,5,13,33765.0,43,Male,Metrocity,Debit Card,Clothing,0,1,6,2,1
C570092,10,3,16246.0,49,Male,Zorlu Center,Credit Card,Clothing,0,1,9,1,1
C570112,9,38,97096.0,66,Female,Kanyon,Debit Card,Clothing,0,0,4,2,1
C570301,25,26,76411.0,37,Female,Zorlu Center,Debit Card,Clothing,0,0,9,2,1
C570371,490,2,2862.0,43,Male,Forum Istanbul,Cash,Clothing,0,1,2,0,1
C570599,169,9,16761.0,55,Female,Cevahir AVM,Credit Card,Clothing,0,0,0,1,1
C572042,489,2,2995.0,30,Female,Metrocity,Credit Card,Clothing,1,0,6,1,1
C572833,6,8,9375.0,42,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C573070,124,3,1731.0,59,Male,Metrocity,Cash,Toys,1,1,6,0,7
C574681,449,1,135.0,29,Male,Kanyon,Cash,Books,1,1,4,0,0
C574829,1,19,91249.0,28,Female,Metropol AVM,Credit Card,Clothing,0,0,7,1,1
C575010,270,1,84.0,45,Female,Kanyon,Credit Card,Food & Beverage,1,0,4,1,3
C575051,229,3,10220.0,41,Female,Metrocity,Cash,Clothing,1,0,6,0,1
C575944,170,2,31653.0,60,Female,Mall of Istanbul,Cash,Shoes,1,0,5,0,4
C576218,163,1,7500.0,30,Male,Metrocity,Credit Card,Clothing,1,1,6,1,1
C576326,331,1,2700.0,49,Male,Metropol AVM,Debit Card,Clothing,1,1,7,2,1
C576401,110,3,404.0,31,Male,Kanyon,Credit Card,Food & Beverage,1,1,4,1,3
C576464,442,2,7500.0,34,Male,Istinye Park,Credit Card,Clothing,1,1,3,1,1
C576588,196,3,1083.0,60,Male,Zorlu Center,Credit Card,Food & Beverage,1,1,9,1,3
C576601,33,38,77334.0,40,Female,Emaar Square Mall,Cash,Clothing,0,0,1,0,1
C576705,78,11,61799.0,46,Male,Kanyon,Credit Card,Clothing,0,1,4,1,1
C576931,159,4,6435.0,56,Female,Emaar Square Mall,Credit Card,Cosmetics,1,0,1,1,2
C577084,14,15,68394.0,36,Female,Istinye Park,Cash,Clothing,1,0,3,0,1
C577321,17,28,67687.0,64,Female,Metrocity,Cash,Clothing,0,0,6,0,1
C578249,44,13,41990.0,44,Male,Kanyon,Cash,Shoes,1,1,4,0,4
C578262,50,2,6453.0,50,Female,Kanyon,Credit Card,Shoes,1,0,4,1,4
C578697,66,1,1015.0,23,Male,Metrocity,Credit Card,Cosmetics,1,1,6,1,2
C578834,628,1,2700.0,42,Female,Mall of Istanbul,Debit Card,Clothing,1,0,5,2,1
C578980,59,18,53169.0,32,Male,Metrocity,Cash,Food & Beverage,0,1,6,0,3
C579013,132,1,300.0,19,Male,Kanyon,Cash,Clothing,1,1,4,0,1
C579313,514,1,2700.0,27,Male,Metropol AVM,Credit Card,Clothing,0,1,7,1,1
C579733,90,11,35246.0,27,Male,Viaport Outlet,Debit Card,Clothing,0,1,8,2,1
